"","trajectory","frame","x","y","z"
"157",55,493,60.75,26.72,1
"158",55,494,60.59,27.89,1
"159",56,494,70.34,49.04,1
"160",56,495,70.7,47.01,1
"161",56,496,70.95,47.66,1
"162",56,497,70.85,48.2,1
"163",57,494,92.83,31.8,1
"164",57,495,94.05,31.85,1
"165",57,496,95.11,32.68,1
"166",58,498,58.36,107.28,1
"167",58,499,58.6,107.01,1
"168",58,500,58.21,107.1,1
"169",58,501,58.96,107.25,1
"170",59,499,92.2,33.08,1
"171",59,500,93.01,32.89,1
"172",59,501,93.36,33.23,1
"173",59,502,93.75,33.23,1
"174",60,501,60.83,27.14,1
"175",60,502,60.96,27.29,1
"176",61,502,68.1,48.89,1
"177",61,503,68.26,48.23,1
"178",62,504,93.08,32.82,1
"179",62,505,92.94,33.63,1
"180",63,505,59.67,107.93,1
"181",63,506,58.94,107.03,1
"182",64,509,56.98,47.37,1
"183",64,510,56.13,47.68,1
"184",65,509,59,107.58,1
"185",65,510,59.31,107.93,1
"186",66,511,50.18,48.67,1
"187",66,512,52.29,47.99,1
"188",67,511,93.24,33.84,1
"189",67,512,93.12,33.07,1
"190",67,513,91.95,33.21,1
"191",68,515,92.7,33.72,1
"192",68,516,92.74,33.27,1
"193",68,517,92.97,33.27,1
"194",68,518,92.89,33.34,1
"195",68,519,92.33,32.09,1
"196",68,520,92.34,31.99,1
"197",68,521,92.71,31.96,1
"198",68,522,92.32,32.02,1
"199",68,523,91.78,31.91,1
"200",69,516,47.84,122.27,1
"201",69,517,48.05,122.08,1
"202",70,517,58.33,108.17,1
"203",70,518,57.98,108.76,1
"204",70,519,58.77,108.22,1
"205",70,520,58.98,107.19,1
"206",71,523,59.96,107.23,1
"207",71,524,58.7,107.75,1
"208",71,525,59.14,108.86,1
"209",72,527,93.05,32.68,1
"210",72,528,93.74,32.17,1
"211",72,529,93.7,33.22,1
"212",72,530,92.77,32.16,1
"213",72,531,92.27,32.82,1
"214",72,532,93.36,32.99,1
"215",72,533,93.99,32.3,1
"216",72,534,93.21,31.91,1
"217",72,535,93.97,32.06,1
"218",73,530,58.37,108.12,1
"219",73,531,57.16,108.77,1
"220",74,534,92.73,37.3,1
"221",74,535,91.01,38.81,1
"222",75,540,93.73,33.07,1
"223",75,541,93.78,33.21,1
"224",75,542,93.95,33.7,1
"225",75,543,94,33.26,1
"226",75,544,94.01,32.28,1
"227",75,545,94.12,33.08,1
"228",75,546,94.86,33.72,1
"229",75,547,94.05,33.22,1
"230",75,548,94.36,33.9,1
"231",75,549,93.82,32.77,1
"232",75,550,94.13,32.28,1
"233",76,547,87.28,40.25,1
"234",76,548,87.33,41.28,1
"235",76,549,87.21,41.19,1
"236",76,550,88.14,41.17,1
"237",76,551,88.07,41.68,1
"238",76,552,87.83,42.6,1
"239",77,552,93.62,33.08,1
"240",77,553,94.16,32.65,1
"241",78,554,89.78,36.87,1
"242",78,555,88.17,40.67,1
"243",79,555,93.92,32.69,1
"244",79,556,93.84,32.65,1
"245",79,557,94.77,32.71,1
"246",80,559,93.78,32.13,1
"247",80,560,93.18,31.85,1
"248",80,561,93.17,31.95,1
"249",81,563,93.92,31.99,1
"250",81,564,94.35,32.07,1
"251",82,566,41.8,68.81,1
"252",82,567,43.87,69.18,1
"253",82,568,43.03,69.34,1
"254",83,566,93.95,32,1
"255",83,567,94.1,32.7,1
"256",83,568,93.88,32.2,1
"257",83,569,94.13,31.76,1
"258",83,570,93.76,32,1
"259",83,571,93.94,32.62,1
"260",83,572,94.15,32.94,1
"261",84,571,79.22,62.03,1
"262",84,572,79.35,64.82,1
"263",84,573,79.03,62.7,1
"264",85,575,69.27,25.87,1
"265",85,576,68.82,25.83,1
"266",85,577,68.85,25.85,1
"267",85,578,68.73,25.81,1
"268",85,579,68.91,25.82,1
"269",85,580,68.86,25.78,1
"270",86,575,94.81,32.65,1
"271",86,576,94.75,32.13,1
"272",87,578,95.23,33.96,1
"273",87,579,94.17,32.73,1
"274",87,580,93.9,33.05,1
"275",88,581,41.17,68.77,1
"276",88,582,41.72,69,1
"277",89,582,94.05,33.28,1
"278",89,583,94.3,33.04,1
"279",89,584,94.62,32.9,1
"280",90,586,39.99,68.94,1
"281",90,587,40.79,68.73,1
"282",91,586,94.75,32.74,1
"283",91,587,95.11,31.92,1
"284",91,588,94.81,33.06,1
"285",91,589,94.85,32.25,1
"286",91,590,95.15,32.85,1
"287",91,591,95.38,32.99,1
"288",92,599,94.98,33.03,1
"289",92,600,94.93,32.93,1
"290",92,601,95.18,33.32,1
"291",93,605,94.64,32.95,1
"292",93,606,94.23,31.96,1
"293",94,613,94.3,33.12,1
"294",94,614,94.25,32.77,1
"295",94,615,95.28,33.2,1
"296",94,616,94.99,32.97,1
"297",95,620,94.84,32.36,1
"298",95,621,94.83,32.27,1
"299",95,622,94.66,32.18,1
"300",96,750,47.76,94.8,1
"301",96,751,47.74,95.06,1
"302",97,754,60.03,38.32,1
"303",97,755,59.74,38.08,1
"304",97,756,60.66,37.86,1
"305",98,825,61.92,80.69,1
"306",98,826,61.91,80.73,1
"307",99,829,62.06,82.03,1
"308",99,830,61.8,82.77,1
"309",99,831,62,82.22,1
"310",100,833,61.66,81.87,1
"311",100,834,61.14,81.87,1
"312",101,843,63.21,83.01,1
"313",101,844,61.87,82.71,1
"314",101,845,61.82,82.09,1
"315",101,846,62.26,81.81,1
"316",101,847,62.67,81.05,1
"317",102,897,96.19,40.85,1
"318",102,898,96.76,40.2,1
"319",103,905,97.41,40.17,1
"320",103,906,97.02,40.73,1
"321",103,907,96.15,40.16,1
"322",104,909,95.88,40.39,1
"323",104,910,95.37,40.23,1
"324",104,911,95.81,40.32,1
"325",104,912,95.85,40.9,1
"326",104,913,95.82,40.94,1
"327",104,914,95.19,39.15,1
"328",104,915,94.79,40.61,1
"329",104,916,93.89,40.85,1
"330",104,917,95.68,40.81,1
"331",104,918,97.12,42.87,1
"332",105,964,6.76,92.86,1
"333",105,965,2.85,95.66,1
"334",106,975,58.22,108.66,1
"335",106,976,57.33,108.17,1
"336",106,977,57.96,108.17,1
"337",106,978,58.13,107.84,1
"338",106,979,57.99,108.26,1
"339",106,980,57.37,108.18,1
"340",106,981,57.33,108.28,1
"341",106,982,57.33,108.23,1
"342",106,983,57.12,108.15,1
"343",106,984,56.89,108.2,1
"344",106,985,56.78,108.2,1
"345",106,986,57.26,109.12,1
"346",106,987,56.89,107.8,1
"347",106,988,57.22,107.67,1
"348",106,989,57,108.27,1
"349",107,991,57.32,107.82,1
"350",107,992,57.11,107.69,1
"351",107,993,57.07,108.3,1
"352",107,994,56.96,108.32,1
"353",108,997,57.28,108.03,1
"354",108,998,57.7,108.11,1
"355",108,999,56.96,108.65,1
"356",108,1000,57.12,108.26,1
"357",108,1001,57.05,108.12,1
"358",109,1010,55.97,107.08,1
"359",109,1011,56.99,107.72,1
"360",110,1015,57,107.65,1
"361",110,1016,56.98,107.71,1
"362",110,1017,56.75,108.07,1
"363",110,1018,56.78,107.89,1
"364",110,1019,57.06,107.74,1
"365",111,1021,56.78,108.18,1
"366",111,1022,57.06,108.82,1
"367",111,1023,56.24,108.05,1
"368",111,1024,55.83,108,1
"369",111,1025,57,107.76,1
"370",111,1026,56.15,108.69,1
"371",111,1027,55.73,108.97,1
"372",111,1028,56.08,108.71,1
"373",111,1029,55.61,108.9,1
"374",111,1030,55.74,108.3,1
"375",111,1031,56.13,108.08,1
"376",111,1032,55.99,108.35,1
"377",111,1033,55.91,108.18,1
"378",111,1034,55.87,108.7,1
"379",111,1035,55.96,108.72,1
"380",111,1036,55.77,108.69,1
"381",111,1037,55.21,108.12,1
"382",111,1038,56.11,107.99,1
"383",112,1042,55.27,107.7,1
"384",112,1043,55.89,107.79,1
"385",112,1044,55.72,108.7,1
"386",113,1054,55.3,107.94,1
"387",113,1055,55.17,107.3,1
"388",113,1056,55.11,107.64,1
"389",113,1057,55.23,108,1
"390",113,1058,56.01,108.17,1
"391",113,1059,55.67,107.94,1
"392",113,1060,55.16,107.69,1
"393",113,1061,54.88,107.28,1
"394",113,1062,54.83,107.29,1
"395",113,1063,55.01,107.09,1
"396",113,1064,55.28,107,1
"397",113,1065,54.85,107.74,1
"398",114,1067,54.25,107.76,1
"399",114,1068,55.71,107.26,1
"400",114,1069,55.67,107.13,1
"401",114,1070,55.27,107.21,1
"402",115,1072,55.22,107.76,1
"403",115,1073,55.93,108.37,1
"404",115,1074,56.15,107.86,1
"405",115,1075,56.65,108.07,1
"406",115,1076,56.27,108.08,1
"407",115,1077,56.28,108.21,1
"408",116,1079,56.38,107.86,1
"409",116,1080,56.34,107.96,1
"410",116,1081,56.87,108.13,1
"411",116,1082,56.89,108.85,1
"412",116,1083,56.28,108.19,1
"413",116,1084,56.66,108.94,1
"414",117,1081,65.82,13.61,1
"415",117,1082,63.14,12.36,1
"416",118,1088,37.36,92.03,1
"417",118,1089,38.81,90.87,1
"418",119,1088,55.91,108.25,1
"419",119,1089,55.87,108.2,1
"420",119,1090,56.23,108.1,1
"421",119,1091,55.77,108.23,1
"422",119,1092,56.28,108.96,1
"423",120,1090,61.23,26.08,1
"424",120,1091,61.14,25.71,1
"425",121,1098,56.01,108.62,1
"426",121,1099,55.25,108.83,1
"427",122,1103,55.18,108.65,1
"428",122,1104,55.99,107.87,1
"429",122,1105,55.15,107.88,1
"430",123,1107,55.85,108.7,1
"431",123,1108,55.87,108.72,1
"432",123,1109,55.98,108.3,1
"433",123,1110,55.96,108.7,1
"434",123,1111,56.13,108.82,1
"435",124,1113,56.64,108.91,1
"436",124,1114,56.75,108.83,1
"437",125,1116,57.03,108.64,1
"438",125,1117,56.92,108.18,1
"439",126,1120,56,108.38,1
"440",126,1121,55.64,108.15,1
"441",126,1122,56.02,108.62,1
"442",127,1124,55.94,108.78,1
"443",127,1125,56.07,108.27,1
"444",127,1126,56.2,107.84,1
"445",127,1127,55.98,108.62,1
"446",127,1128,56.18,108.31,1
"447",127,1129,56.19,108.61,1
"448",127,1130,55.78,108.18,1
"449",128,1132,55.99,108.2,1
"450",128,1133,57.04,108.66,1
"451",128,1134,56.93,108.13,1
"452",128,1135,56.87,107.87,1
"453",129,1137,56.27,107.91,1
"454",129,1138,56.16,107.92,1
"455",130,1140,56.37,108.35,1
"456",130,1141,56.76,108.05,1
"457",130,1142,56.87,108.23,1
"458",131,1141,47.14,78.28,1
"459",131,1142,45.04,77.73,1
"460",132,1144,56.82,109.06,1
"461",132,1145,56.26,108.97,1
"462",132,1146,55.76,109.11,1
"463",132,1147,57.29,109.13,1
"464",133,1146,72.99,72.17,1
"465",133,1147,72.12,72.15,1
"466",134,1151,56.8,109.26,1
"467",134,1152,56.84,109.14,1
"468",134,1153,56.8,108.8,1
"469",134,1154,56.22,108.8,1
"470",134,1155,55.96,108.22,1
"471",134,1156,55.95,109.14,1
"472",134,1157,56.07,108.35,1
"473",134,1158,57.12,108.72,1
"474",134,1159,56.82,108.26,1
"475",134,1160,56.18,108.9,1
"476",134,1161,56.79,108.69,1
"477",134,1162,56.8,108.24,1
"478",134,1163,56.82,108.32,1
"479",134,1164,56.69,107.06,1
"480",134,1165,57.3,107.97,1
"481",134,1166,56.95,108.23,1
"482",134,1167,56.18,108.3,1
"483",134,1168,56.28,108.76,1
"484",134,1169,56.12,108.71,1
"485",134,1170,56.36,107.96,1
"486",134,1171,56.02,108.69,1
"487",134,1172,56.17,108.69,1
"488",135,1153,40.09,92.35,1
"489",135,1154,41.16,92,1
"490",136,1168,58.92,27.72,1
"491",136,1169,58.15,26.26,1
"492",137,1176,56.77,108.26,1
"493",137,1177,55.85,108.07,1
"494",137,1178,56.22,108.34,1
"495",138,1180,57.07,108.78,1
"496",138,1181,57.22,108.17,1
"497",138,1182,57.23,109.03,1
"498",138,1183,57.17,108.25,1
"499",139,1183,85.26,44.95,1
"500",139,1184,84.89,44.24,1
"501",139,1185,84.95,43.22,1
"502",140,1185,57.32,109.14,1
"503",140,1186,57.14,109.77,1
"504",140,1187,57.8,109.7,1
"505",140,1188,57.26,109.99,1
"506",140,1189,57.23,108.82,1
"507",141,1191,57.23,108.97,1
"508",141,1192,57.27,108.79,1
"509",141,1193,57.28,109.32,1
"510",141,1194,56.94,108.79,1
"511",142,1196,88.58,40.87,1
"512",142,1197,88.1,39.29,1
"513",143,1201,55.71,108.86,1
"514",143,1202,56.24,109.69,1
"515",143,1203,56.78,109,1
"516",143,1204,56.65,108.91,1
"517",143,1205,57.07,109.23,1
"518",144,1203,44.04,86.11,1
"519",144,1204,44.19,86.34,1
"520",144,1205,44.18,86.33,1
"521",144,1206,44.15,86.05,1
"522",144,1207,44.7,86.01,1
"523",144,1208,44.29,86.25,1
"524",144,1209,44.32,86.24,1
"525",144,1210,44.23,86.25,1
"526",145,1207,56.76,109.08,1
"527",145,1208,56.78,108.95,1
"528",145,1209,56.82,109.29,1
"529",145,1210,56.87,109.01,1
"530",145,1211,56.81,108.91,1
"531",146,1213,44.86,86.23,1
"532",146,1214,44.7,87.02,1
"533",147,1213,55.88,108.72,1
"534",147,1214,56.66,107.91,1
"535",147,1215,56.37,108,1
"536",147,1216,56.84,107.23,1
"537",147,1217,56.77,107.84,1
"538",147,1218,55.24,105.2,1
"539",147,1219,56.72,108.76,1
"540",148,1218,44.62,86.1,1
"541",148,1219,43.96,86.61,1
"542",148,1220,43.98,86.65,1
"543",148,1221,44.21,86.75,1
"544",148,1222,44.26,86.36,1
"545",149,1221,56.71,108.81,1
"546",149,1222,56.06,107.62,1
"547",149,1223,56.09,106.26,1
"548",150,1222,56.14,38.82,1
"549",150,1223,57.84,38.2,1
"550",150,1224,58.96,38.32,1
"551",150,1225,59.88,38.73,1
"552",150,1226,59.35,38.8,1
"553",150,1227,60.08,39.19,1
"554",150,1228,59.31,38.98,1
"555",150,1229,59.08,38.73,1
"556",150,1230,58.7,39.05,1
"557",150,1231,58.86,38.05,1
"558",150,1232,57.26,37.83,1
"559",150,1233,57.27,38.09,1
"560",150,1234,57.78,38.19,1
"561",150,1235,57.87,38.06,1
"562",150,1236,57.81,37.66,1
"563",150,1237,57.19,38.71,1
"564",150,1238,56.91,39.13,1
"565",150,1239,56.25,38.91,1
"566",150,1240,56.68,38.83,1
"567",150,1241,56.01,37.66,1
"568",150,1242,55.16,37.26,1
"569",150,1243,55.34,37.93,1
"570",150,1244,55.1,37.74,1
"571",150,1245,55.76,36.77,1
"572",150,1246,55.28,37.82,1
"573",151,1225,57.81,107.79,1
"574",151,1226,57.68,108.11,1
"575",151,1227,56.23,107.82,1
"576",151,1228,56.71,108.17,1
"577",151,1229,55.1,103.77,1
"578",152,1233,57.07,108.62,1
"579",152,1234,56.87,107.69,1
"580",152,1235,56.77,108.26,1
"581",152,1236,57,108.16,1
"582",152,1237,56.81,108.76,1
"583",152,1238,56.26,108.73,1
"584",152,1239,56.75,107.78,1
"585",152,1240,55.98,107.08,1
"586",152,1241,55.94,107.85,1
"587",153,1243,56.28,107.71,1
"588",153,1244,56.28,107.01,1
"589",153,1245,56.21,107.77,1
"590",154,1243,103.16,25.34,1
"591",154,1244,103.11,25.29,1
"592",155,1249,12.15,104.09,1
"593",155,1250,13.04,103.39,1
"594",156,1301,6.98,3.75,1
"595",156,1302,9.99,3.22,1
"596",157,1311,57.87,38.15,1
"597",157,1312,57.03,37.76,1
"598",157,1313,56.29,37.23,1
"599",157,1314,57.05,37.97,1
"600",157,1315,57.16,38.68,1
"601",157,1316,57.19,39.09,1
"602",157,1317,58.01,38.56,1
"603",157,1318,58.95,39.23,1
"604",157,1319,58.97,39.21,1
"605",157,1320,59.77,38.68,1
"606",157,1321,59.31,38.89,1
"607",157,1322,59.35,38.85,1
"608",157,1323,59.69,38.82,1
"609",157,1324,60.32,38.07,1
"610",157,1325,61.12,38.24,1
"611",157,1326,61.18,38.03,1
"612",157,1327,60.93,38,1
"613",157,1328,61.14,38.29,1
"614",157,1329,61.14,38.05,1
"615",157,1330,60.27,38.8,1
"616",157,1331,60.21,37.83,1
"617",157,1332,60.65,38.1,1
"618",157,1333,60.68,38.13,1
"619",157,1334,60.17,38.28,1
"620",157,1335,59.96,38.57,1
"621",157,1336,59.05,37.83,1
"622",157,1337,58.62,38.01,1
"623",157,1338,57.89,38.01,1
"624",157,1339,57.87,37.92,1
"625",157,1340,58.19,38.05,1
"626",157,1341,57.89,37.98,1
"627",158,1348,59.77,38.06,1
"628",158,1349,60.01,38.83,1
"629",158,1350,59.04,38.71,1
"630",159,1425,94.03,39.24,1
"631",159,1426,94.11,38.96,1
"632",159,1427,93.37,38.04,1
"633",160,1429,95.79,37.99,1
"634",160,1430,96.26,38.97,1
"635",160,1431,94.97,39.41,1
"636",160,1432,95.03,39.69,1
"637",160,1433,94.97,38.82,1
"638",160,1434,95.98,37.74,1
"639",161,1447,51.82,120.87,1
"640",161,1448,51.64,121.77,1
"641",162,1463,93.82,33.99,1
"642",162,1464,92.16,35.22,1
"643",163,1467,97.23,34.81,1
"644",163,1468,98.77,36.03,1
"645",163,1469,98.33,35.97,1
"646",164,1496,97.67,37.8,1
"647",164,1497,97.34,38.03,1
"648",165,1499,94.95,34.97,1
"649",165,1500,92.88,36.71,1
"650",166,1503,91.09,36.77,1
"651",166,1504,91.7,37.05,1
"652",166,1505,94.15,38.85,1
"653",167,1513,94.42,43.14,1
"654",167,1514,94.05,42.3,1
"655",168,1541,19.89,118.03,1
"656",168,1542,21.91,119.9,1
"657",169,1548,105.88,44.82,1
"658",169,1549,107.06,40.16,1
"659",170,1562,43.95,113.67,1
"660",170,1563,44.24,113.24,1
"661",170,1564,44.79,112.82,1
"662",170,1565,44.75,112.1,1
"663",170,1566,43.84,112.83,1
"664",170,1567,44.04,113.39,1
"665",170,1568,44.2,113.86,1
"666",170,1569,43.73,113.93,1
"667",170,1570,44.17,114.28,1
"668",170,1571,44.28,115.17,1
"669",170,1572,44.64,115.08,1
"670",170,1573,45.75,115.64,1
"671",171,1565,106.18,53.26,1
"672",171,1566,105.18,53.28,1
"673",172,1575,43.31,118.81,1
"674",172,1576,43.95,117.3,1
"675",172,1577,43.27,117.16,1
"676",173,1607,44.05,116.3,1
"677",173,1608,43.82,115.93,1
"678",173,1609,44.36,115.85,1
"679",173,1610,45.09,115.88,1
"680",173,1611,44.82,115.21,1
"681",173,1612,44.13,116.15,1
"682",173,1613,44.92,114.62,1
"683",173,1614,45.35,114.87,1
"684",174,1619,44.13,115.23,1
"685",174,1620,43.31,115.23,1
"686",174,1621,44.35,114.82,1
"687",174,1622,43.91,114.71,1
"688",174,1623,44.28,114.17,1
"689",174,1624,43.97,114.92,1
"690",174,1625,43.01,115.78,1
"691",174,1626,43.2,114.79,1
"692",174,1627,43.64,114.05,1
"693",174,1628,43.74,114.83,1
"694",174,1629,42.84,115.04,1
"695",174,1630,43.02,113.77,1
"696",174,1631,42.24,113.77,1
"697",174,1632,42.29,113.2,1
"698",174,1633,42.42,113.02,1
"699",174,1634,42.23,112.74,1
"700",174,1635,41.41,113.16,1
"701",174,1636,41.99,112.63,1
"702",174,1637,42.82,112.29,1
"703",174,1638,43.27,112.22,1
"704",174,1639,42.74,112.64,1
"705",174,1640,42.81,112.7,1
"706",174,1641,42.92,113.33,1
"707",174,1642,42.83,112.95,1
"708",174,1643,42.67,113.15,1
"709",174,1644,42.74,112.73,1
"710",174,1645,42.23,112.74,1
"711",174,1646,42.6,111.98,1
"712",174,1647,42.92,112.31,1
"713",174,1648,43.05,112.33,1
"714",174,1649,43.4,113.08,1
"715",174,1650,43.22,113.06,1
"716",174,1651,42.84,113.68,1
"717",174,1652,42.84,113.28,1
"718",174,1653,43.11,113.14,1
"719",174,1654,43.11,114.28,1
"720",174,1655,43.8,114.27,1
"721",174,1656,44.2,114.78,1
"722",174,1657,44.17,114.07,1
"723",174,1658,44.37,114.04,1
"724",174,1659,44.18,113.79,1
"725",174,1660,44.73,113.77,1
"726",174,1661,44.3,112.96,1
"727",174,1662,43.75,113.12,1
"728",174,1663,43.23,113.14,1
"729",174,1664,43.06,112.79,1
"730",174,1665,43.74,112.89,1
"731",174,1666,44.05,113.06,1
"732",174,1667,43.74,112.87,1
"733",174,1668,44.35,112.83,1
"734",174,1669,43.27,113.25,1
"735",174,1670,43.92,113.66,1
"736",175,1688,32.67,113.8,1
"737",175,1689,32.84,113.65,1
"738",176,1707,51.71,22.01,1
"739",176,1708,52.12,21.29,1
"740",176,1709,52.78,22.36,1
"741",177,1708,85.76,32.24,1
"742",177,1709,86.72,31.86,1
"743",177,1710,86.03,33.74,1
"744",177,1711,85.24,32.75,1
"745",177,1712,84.05,32.35,1
"746",177,1713,83.65,32.94,1
"747",177,1714,83.58,36.95,1
"748",177,1715,83.03,34.75,1
"749",178,1709,58.87,95.4,1
"750",178,1710,59.29,95.33,1
"751",178,1711,59.14,95.85,1
"752",178,1712,59.19,95.8,1
"753",178,1713,58.98,95.94,1
"754",179,1717,80.04,33.59,1
"755",179,1718,78.89,33.29,1
"756",179,1719,77.85,32.17,1
"757",179,1720,78.16,32.35,1
"758",179,1721,78.03,32.29,1
"759",179,1722,78.26,33.74,1
"760",179,1723,78.98,33.35,1
"761",179,1724,79.19,33.75,1
"762",179,1725,79.9,34.28,1
"763",179,1726,80.01,34.2,1
"764",179,1727,80.78,35.23,1
"765",179,1728,78.81,33.71,1
"766",179,1729,77.92,33.24,1
"767",179,1730,77.85,33.96,1
"768",179,1731,77.83,33.97,1
"769",179,1732,77.32,33.87,1
"770",179,1733,78.08,33.23,1
"771",179,1734,77.71,33.85,1
"772",179,1735,79.9,32.73,1
"773",179,1736,79.82,33.17,1
"774",179,1737,80.34,33.23,1
"775",179,1738,80.05,34.28,1
"776",179,1739,81.78,35.26,1
"777",179,1740,82.16,35.69,1
"778",179,1741,82.23,35.88,1
"779",179,1742,83.02,35.69,1
"780",179,1743,83.14,37.9,1
"781",179,1744,83.98,40.14,1
"782",179,1745,83.95,39.24,1
"783",179,1746,83.86,38.08,1
"784",179,1747,83.32,37.92,1
"785",179,1748,83.61,39.97,1
"786",179,1749,84.15,39.87,1
"787",179,1750,84.2,40.07,1
"788",180,1734,71.94,18.35,1
"789",180,1735,71.25,17.98,1
"790",180,1736,71.71,18.13,1
"791",180,1737,71.64,18.08,1
"792",180,1738,71.95,17.95,1
"793",180,1739,71.66,17.87,1
"794",180,1740,71.65,18.01,1
"795",180,1741,71.77,17.74,1
"796",180,1742,71.73,18.23,1
"797",180,1743,71.83,18.31,1
"798",180,1744,71.68,17.93,1
