"","trajectory","frame","x","y","z"
"810",211,1412,108.3,39.86,1
"811",211,1413,108.32,39.96,1
"812",211,1414,108.87,40.87,1
"813",211,1415,108.67,40.93,1
"814",211,1416,108.77,41.14,1
"815",211,1417,109.04,41.06,1
"816",211,1418,109.04,40.96,1
"817",211,1419,108.99,41.14,1
"818",212,1406,60.67,19.92,1
"819",212,1407,60.82,19.8,1
"820",212,1408,61.36,19.99,1
"821",212,1409,61.75,20.73,1
"822",212,1410,61.19,19.67,1
"823",212,1411,61.16,20.72,1
"824",212,1412,61.66,20.8,1
"825",212,1413,61.65,20.04,1
"826",212,1414,61.96,19.68,1
"827",213,1415,86.84,44.72,1
"828",213,1416,86.28,44.85,1
"829",213,1417,87.15,44.85,1
"830",214,1424,87.3,42.95,1
"831",214,1425,87.08,43,1
"832",215,1425,97.15,48.18,1
"833",215,1426,97.14,47.72,1
"834",216,1432,94.79,51.83,1
"835",216,1433,93.82,54.85,1
"836",216,1434,91.73,55.87,1
"837",216,1435,92.07,56.97,1
"838",217,1437,88.87,53.79,1
"839",217,1438,91.75,52.1,1
"840",217,1439,92.15,54.23,1
"841",217,1440,92.14,52.8,1
"842",218,1449,103.76,80.9,1
"843",218,1450,107.7,83.17,1
"844",219,1483,117.66,44.71,1
"845",219,1484,116.28,49.24,1
"846",220,1500,86.3,51.97,1
"847",220,1501,87.18,50.01,1
"848",220,1502,88.24,51.94,1
"849",220,1503,87.75,50.76,1
"850",220,1504,88.01,51.34,1
"851",221,1506,91.76,55.85,1
"852",221,1507,89.14,54.32,1
"853",221,1508,89.87,54.82,1
"854",221,1509,89.83,52.68,1
"855",221,1510,88.94,51.21,1
"856",222,1513,84.26,50.19,1
"857",222,1514,84.81,50.94,1
"858",223,1518,16.8,84.71,1
"859",223,1519,16.14,83.73,1
"860",224,1518,86.93,49.7,1
"861",224,1519,87.73,49.79,1
"862",224,1520,86.89,48.93,1
"863",225,1540,90.73,47.75,1
"864",225,1541,89.68,48.03,1
"865",226,1628,63.92,83.97,1
"866",226,1629,63.76,84.1,1
"867",227,1632,62.31,83.19,1
"868",227,1633,62.79,83.09,1
"869",227,1634,62.79,82.7,1
"870",227,1635,61.78,82.86,1
"871",228,1640,71.9,72.83,1
"872",228,1641,72.86,72.38,1
"873",229,1649,72.84,81.25,1
"874",229,1650,73.08,80.96,1
"875",230,1655,75.03,78.74,1
"876",230,1656,75.04,78.9,1
"877",231,1663,56.83,71.24,1
"878",231,1664,54.96,67.22,1
"879",231,1665,55.81,66.21,1
"880",231,1666,56.01,68.35,1
"881",232,1669,55.86,15.92,1
"882",232,1670,55.97,15.31,1
"883",232,1671,56.8,16.18,1
"884",232,1672,56.72,16.88,1
"885",232,1673,56.29,16.82,1
"886",232,1674,57.25,17.25,1
"887",233,1683,85.87,50.8,1
"888",233,1684,85.04,51.96,1
"889",233,1685,85.93,47.04,1
"890",234,1685,70.7,79.81,1
"891",234,1686,70.22,78.89,1
"892",234,1687,70.12,78.93,1
"893",234,1688,69.84,79.12,1
"894",234,1689,69.99,79.14,1
"895",234,1690,68.33,81.24,1
"896",234,1691,65.72,83.2,1
"897",234,1692,65.73,83.15,1
"898",234,1693,65.3,82.91,1
"899",234,1694,64.29,83.18,1
"900",234,1695,64.24,83.79,1
"901",234,1696,64.76,82.95,1
"902",234,1697,63.79,83.21,1
"903",234,1698,63.97,82.29,1
"904",235,1700,64.76,82.84,1
"905",235,1701,62.81,83.09,1
"906",235,1702,62.97,82.89,1
"907",235,1703,62.25,83.88,1
"908",235,1704,63.63,83.95,1
"909",235,1705,63.93,83.78,1
"910",235,1706,66.06,84.86,1
"911",235,1707,65.37,85.16,1
"912",235,1708,65.27,85.26,1
"913",235,1709,66.14,85.06,1
"914",236,1709,84.08,33.23,1
"915",236,1710,82.04,32.66,1
"916",237,1711,65.98,85.35,1
"917",237,1712,65.31,85.28,1
"918",238,1714,64.17,84.75,1
"919",238,1715,64.75,84.16,1
"920",238,1716,64.32,83.95,1
"921",238,1717,64.22,83.92,1
"922",238,1718,64.31,84.06,1
"923",238,1719,63.09,83.66,1
"924",238,1720,62.27,83.78,1
"925",239,1725,62.92,82.96,1
"926",239,1726,62.27,82.78,1
"927",240,1729,62.18,80.82,1
"928",240,1730,61.87,81.29,1
"929",240,1731,62.77,82.35,1
"930",241,1733,62.16,81.86,1
"931",241,1734,61.16,83.21,1
"932",241,1735,61.67,82.13,1
"933",241,1736,60.87,81.77,1
"934",241,1737,60.23,81.78,1
"935",241,1738,60.36,81.25,1
"936",241,1739,60.74,83.07,1
"937",241,1740,61.77,83.72,1
"938",241,1741,63.1,83.66,1
"939",241,1742,63.18,84.7,1
"940",241,1743,64.26,84.92,1
"941",241,1744,64.3,85.28,1
"942",241,1745,63.83,84.67,1
"943",241,1746,65.16,84.63,1
"944",241,1747,64.89,84.69,1
"945",242,1863,81.28,39.67,1
"946",242,1864,80.96,39.71,1
"947",242,1865,82.85,38.98,1
"948",242,1866,83.92,41.35,1
"949",243,1868,87.21,40,1
"950",243,1869,85.19,41.24,1
"951",243,1870,83.28,42.29,1
"952",243,1871,83.31,42.77,1
"953",244,1905,47.29,94.76,1
"954",244,1906,47.3,94.99,1
"955",245,1952,84.73,51.01,1
"956",245,1953,85.91,51.68,1
"957",245,1954,87.6,51.91,1
"958",246,1967,88.79,48.88,1
"959",246,1968,87.25,48.87,1
"960",247,1970,87.12,44.62,1
"961",247,1971,88.13,44.01,1
"962",247,1972,90.02,46.19,1
"963",248,2034,66.72,69.94,1
"964",248,2035,68.93,69.23,1
"965",249,2037,67.72,69.81,1
"966",249,2038,66.93,70.07,1
"967",250,2040,27.09,81.39,1
"968",250,2041,26.39,81.88,1
"969",250,2042,26.71,82.26,1
"970",250,2043,26.71,83.92,1
"971",251,2041,66.79,71.74,1
"972",251,2042,67.27,69.2,1
"973",251,2043,69.82,69.69,1
"974",251,2044,72.01,69.83,1
"975",251,2045,70.77,69.89,1
"976",252,2050,96.03,53.34,1
"977",252,2051,95.08,52.18,1
"978",253,2051,67.93,69.43,1
"979",253,2052,67.01,69.32,1
"980",254,2056,72.92,68.16,1
"981",254,2057,72.96,68.7,1
"982",255,2059,77.32,67.16,1
"983",255,2060,76.71,67.02,1
"984",256,2064,87.91,53.77,1
"985",256,2065,89.6,55.1,1
"986",256,2066,85.28,54.08,1
"987",256,2067,85.05,53.71,1
"988",256,2068,84.2,49.23,1
"989",257,2095,108.83,83.82,1
"990",257,2096,110.29,80.09,1
"991",258,2120,82.79,70.05,1
"992",258,2121,80.11,69.72,1
"993",258,2122,77.95,69.21,1
"994",259,2138,18.82,58.11,1
"995",259,2139,17.97,53.4,1
"996",260,2138,64.3,55.32,1
"997",260,2139,66.01,56.94,1
"998",261,2166,100.99,57.2,1
"999",261,2167,100.36,57.07,1
"1000",261,2168,100.66,56.76,1
"1001",261,2169,99.82,57.75,1
"1002",262,2172,57.06,44.04,1
"1003",262,2173,56.88,43.92,1
"1004",263,2224,63.86,82.71,1
"1005",263,2225,63.66,83.03,1
"1006",264,2231,103.07,56.79,1
"1007",264,2232,103.19,57.03,1
"1008",265,2232,64.18,75.71,1
"1009",265,2233,68.31,74.78,1
"1010",266,2267,100.28,51.66,1
"1011",266,2268,100.75,51.28,1
"1012",266,2269,100.83,51.76,1
"1013",267,2276,70.72,82.92,1
"1014",267,2277,71.28,84.99,1
"1015",267,2278,72.84,81.66,1
"1016",268,2319,34.28,95.63,1
"1017",268,2320,34.15,95.86,1
"1018",269,2321,68.78,81.76,1
"1019",269,2322,68.05,82.72,1
"1020",270,2332,70.02,74.94,1
"1021",270,2333,72,73.72,1
"1022",271,2372,34.62,94.81,1
"1023",271,2373,34.97,93.26,1
"1024",272,2384,69.04,53.17,1
"1025",272,2385,69.05,53.16,1
"1026",272,2386,68.71,53.27,1
"1027",272,2387,68.72,53.05,1
"1028",272,2388,69,53.35,1
"1029",273,2384,77.85,73.7,1
"1030",273,2385,77.16,76.84,1
"1031",273,2386,77.33,72.78,1
"1032",273,2387,77.35,72.25,1
"1033",274,2391,34.88,94.06,1
"1034",274,2392,35.26,92.96,1
"1035",274,2393,34.76,92.98,1
"1036",275,2440,72.37,120.99,1
"1037",275,2441,67.97,118.78,1
"1038",276,2485,71.06,75.65,1
"1039",276,2486,71.9,75.32,1
"1040",277,2489,72.02,74.74,1
"1041",277,2490,72.98,75.11,1
"1042",277,2491,71.94,75.29,1
"1043",277,2492,71.81,75.26,1
"1044",277,2493,71.28,75.31,1
"1045",278,2501,77.12,71.89,1
"1046",278,2502,76.94,72.22,1
"1047",279,2503,72.11,74.64,1
"1048",279,2504,71.81,74.76,1
"1049",279,2505,70.83,74.36,1
"1050",280,2507,70.32,74.32,1
"1051",280,2508,73.13,70.84,1
"1052",280,2509,71.22,74.91,1
"1053",281,2511,71.32,75.07,1
"1054",281,2512,72.75,74.87,1
"1055",281,2513,72.74,74.29,1
"1056",282,2520,72.11,75.46,1
"1057",282,2521,71.23,75.13,1
"1058",283,2537,54.22,72.34,1
"1059",283,2538,54.31,72.3,1
"1060",283,2539,54.33,72.86,1
"1061",284,2544,59.09,67.33,1
"1062",284,2545,55.72,66.27,1
"1063",285,2555,73.88,81.21,1
"1064",285,2556,73.3,82.06,1
"1065",285,2557,70.64,82.89,1
"1066",286,2556,64.26,60.01,1
"1067",286,2557,66.83,61.07,1
"1068",287,2563,61.65,72.95,1
"1069",287,2564,61.25,73.84,1
"1070",288,2564,70.87,84.32,1
"1071",288,2565,70.93,83.77,1
"1072",288,2566,68.2,81.23,1
"1073",289,2593,37.71,88.11,1
"1074",289,2594,38.06,88.33,1
"1075",290,2599,36.01,92.34,1
"1076",290,2600,35.73,92.23,1
"1077",291,2609,65.21,79.26,1
"1078",291,2610,65.1,78.74,1
"1079",292,2619,62.15,79.78,1
"1080",292,2620,62.26,78.8,1
"1081",292,2621,62.18,78.72,1
"1082",292,2622,63.15,77.72,1
"1083",292,2623,66.07,77.63,1
"1084",293,2655,51.27,46.14,1
"1085",293,2656,51.22,46.12,1
"1086",294,2685,96.75,46.22,1
"1087",294,2686,97.04,46.92,1
"1088",295,2686,73.91,39.36,1
"1089",295,2687,73.25,39.95,1
"1090",296,2704,45.8,33.11,1
"1091",296,2705,44.24,33.18,1
"1092",297,2742,51.75,70.22,1
"1093",297,2743,51.82,69.77,1
"1094",297,2744,52,69.15,1
"1095",297,2745,51.08,68.88,1
"1096",297,2746,51.8,69.24,1
"1097",298,2778,38.09,71.82,1
"1098",298,2779,39.81,70.2,1
"1099",299,2799,109,58.77,1
"1100",299,2800,112.01,59.07,1
"1101",300,2847,19.06,9.8,1
"1102",300,2848,14.75,10.97,1
"1103",301,2852,87.16,58.84,1
"1104",301,2853,88.02,59.97,1
"1105",301,2854,87.75,59.86,1
"1106",301,2855,87.32,59.3,1
"1107",301,2856,86.83,58.64,1
"1108",301,2857,86.92,58.25,1
"1109",301,2858,87.07,58.37,1
"1110",302,2860,87.8,59.2,1
"1111",302,2861,86.88,58.77,1
"1112",303,2863,87.25,59.27,1
"1113",303,2864,87.14,58.72,1
"1114",303,2865,87.74,59.11,1
"1115",303,2866,88.01,59.2,1
"1116",303,2867,87.91,59.21,1
"1117",303,2868,87.97,58.92,1
"1118",303,2869,88.17,59.31,1
"1119",303,2870,87.97,59.21,1
"1120",303,2871,87.99,58.88,1
"1121",304,2874,86.84,58.17,1
"1122",304,2875,86.87,58.34,1
"1123",305,2883,86.95,59.09,1
"1124",305,2884,86.27,58.39,1
"1125",305,2885,87.83,59.18,1
"1126",305,2886,87.79,59.26,1
"1127",305,2887,88.09,59.69,1
"1128",305,2888,87.28,59.21,1
"1129",306,2891,87.92,59.01,1
"1130",306,2892,87.89,59.02,1
"1131",306,2893,88.13,58.92,1
"1132",306,2894,87.14,58.06,1
"1133",306,2895,87.89,59.25,1
"1134",306,2896,88.02,59.72,1
"1135",307,2897,90.02,49.24,1
"1136",307,2898,90.1,49.75,1
"1137",308,2898,87.19,58.85,1
"1138",308,2899,87.71,58.76,1
"1139",309,2901,87.82,59.68,1
"1140",309,2902,87.79,60.11,1
"1141",309,2903,87.29,59.14,1
"1142",310,2909,87.26,59.08,1
"1143",310,2910,87.85,59.06,1
"1144",310,2911,87.93,59.17,1
"1145",311,2923,92.34,44.97,1
"1146",311,2924,92.87,44.65,1
"1147",312,2926,91.92,44.15,1
"1148",312,2927,91.94,44.3,1
"1149",312,2928,91.83,44.74,1
"1150",313,2989,95.92,53.88,1
"1151",313,2990,95.32,53.85,1
"1152",314,2993,95.02,53.92,1
"1153",314,2994,95.71,54.21,1
"1154",314,2995,95.3,54.99,1
"1155",315,2997,94.99,54.09,1
"1156",315,2998,96.14,55.16,1
"1157",316,3003,95.87,53.29,1
"1158",316,3004,95.7,53.1,1
"1159",316,3005,94.12,52.89,1
"1160",317,3006,24.74,91.95,1
"1161",317,3007,23.22,91.23,1
"1162",318,3010,22.21,89.7,1
"1163",318,3011,21.75,89.04,1
"1164",318,3012,21.3,88.19,1
"1165",318,3013,22.72,88.09,1
"1166",319,3020,24.69,89.99,1
"1167",319,3021,23.77,88.99,1
"1168",319,3022,23.76,89.17,1
"1169",319,3023,24.29,89.86,1
"1170",319,3024,24.06,88.84,1
"1171",319,3025,24.21,89.74,1
"1172",319,3026,23.82,90.03,1
"1173",320,3027,94.33,55.9,1
"1174",320,3028,94.15,55.32,1
"1175",321,3040,95.98,55.68,1
"1176",321,3041,96.8,54.27,1
"1177",321,3042,97.13,55.71,1
"1178",322,3045,96.75,55,1
"1179",322,3046,96.87,55.61,1
"1180",323,3049,96.78,54.82,1
"1181",323,3050,96.67,54.07,1
"1182",324,3052,96.31,53.28,1
"1183",324,3053,96.66,54.14,1
"1184",325,3077,104.97,30.16,1
"1185",325,3078,100.97,28.7,1
"1186",326,3165,36.09,78.63,1
"1187",326,3166,36.34,78.92,1
"1188",327,3168,35.99,78.61,1
"1189",327,3169,36.1,78.13,1
"1190",327,3170,35.35,78.08,1
"1191",328,3257,53.25,64.79,1
"1192",328,3258,53.03,64.4,1
"1193",329,3264,90.65,40.94,1
"1194",329,3265,91.97,40.75,1
"1195",329,3266,90.13,41.19,1
"1196",329,3267,87.74,42.76,1
"1197",330,3276,86.79,42.75,1
"1198",330,3277,84.76,43.92,1
"1199",331,3283,104.01,36.92,1
"1200",331,3284,104.93,39.67,1
"1201",332,3310,49.08,86.72,1
"1202",332,3311,49.36,86.74,1
"1203",332,3312,49.85,87.65,1
"1204",332,3313,49.29,87.12,1
"1205",332,3314,50.03,87.34,1
"1206",332,3315,49.9,87.29,1
"1207",333,3333,34.97,99.27,1
"1208",333,3334,35.22,100,1
"1209",334,3363,18.31,32.22,1
"1210",334,3364,18.82,34.19,1
"1211",335,3412,37.07,101.98,1
"1212",335,3413,35.93,102.35,1
"1213",336,3470,98.37,46.17,1
"1214",336,3471,97.83,46.1,1
"1215",337,3474,97.34,47.2,1
"1216",337,3475,96.86,46.25,1
"1217",337,3476,96.24,46.38,1
"1218",337,3477,96.18,46.77,1
"1219",337,3478,96.18,47.77,1
"1220",337,3479,97.25,48.09,1
"1221",337,3480,97.09,47.96,1
"1222",338,3485,100,48.74,1
"1223",338,3486,99.85,48.77,1
"1224",338,3487,99.12,48.87,1
"1225",339,3492,98.02,48.13,1
"1226",339,3493,98.74,48.69,1
"1227",339,3494,98.97,47.88,1
"1228",339,3495,99.76,48.76,1
"1229",339,3496,99.83,48.17,1
"1230",339,3497,99.87,47.64,1
"1231",339,3498,99.75,48.77,1
"1232",340,3502,97.41,49.16,1
"1233",340,3503,98.32,48.91,1
"1234",341,3503,15.89,40.23,1
"1235",341,3504,15.83,45.19,1
"1236",342,3504,29.03,69.74,1
"1237",342,3505,26.09,72.11,1
"1238",343,3505,27.34,93.23,1
"1239",343,3506,24.95,90.35,1
"1240",344,3510,21.68,90.79,1
"1241",344,3511,21.04,88.66,1
"1242",345,3512,96.3,48.26,1
"1243",345,3513,98.16,47.94,1
"1244",345,3514,98.16,49.73,1
"1245",345,3515,97.3,49.79,1
"1246",346,3518,25.76,90.05,1
"1247",346,3519,25.81,90.74,1
"1248",346,3520,25.07,90.65,1
"1249",346,3521,23.87,88.77,1
"1250",347,3518,97.97,49.76,1
"1251",347,3519,96.14,50.26,1
"1252",348,3521,96.25,49.8,1
"1253",348,3522,96.81,49.79,1
"1254",348,3523,96.95,49.31,1
"1255",348,3524,97.64,48.97,1
"1256",348,3525,97.85,49.14,1
"1257",349,3552,6.72,21.14,1
"1258",349,3553,4.03,20.7,1
"1259",350,3562,20.77,92.82,1
"1260",350,3563,21.84,93.83,1
"1261",351,3566,25.94,95.63,1
"1262",351,3567,26.91,96.14,1
"1263",352,3569,90.75,26,1
"1264",352,3570,89.08,26.33,1
"1265",353,3585,29.25,91.02,1
"1266",353,3586,29.13,87.29,1
"1267",354,3590,99.21,43.01,1
"1268",354,3591,98.85,42.67,1
"1269",354,3592,100.77,43.93,1
"1270",355,3594,98.67,44.82,1
"1271",355,3595,98.88,44.25,1
"1272",355,3596,98.74,45.17,1
"1273",356,3607,91.75,42.27,1
"1274",356,3608,92.23,43.8,1
"1275",357,3655,88.2,49.17,1
"1276",357,3656,89.64,50.02,1
"1277",358,3657,84.24,47.97,1
"1278",358,3658,86.81,48.8,1
"1279",359,3660,86.57,51.89,1
"1280",359,3661,88.17,49.74,1
"1281",360,3677,96.21,54.01,1
"1282",360,3678,95.27,52.8,1
"1283",361,3680,96.91,52.86,1
"1284",361,3681,96.82,53.15,1
"1285",362,3696,88.82,47.21,1
"1286",362,3697,86.79,47.05,1
"1287",362,3698,85.22,47.29,1
"1288",363,3719,65.3,80.79,1
"1289",363,3720,66.12,80.73,1
"1290",363,3721,69.31,77.23,1
"1291",364,3726,67.85,78.32,1
"1292",364,3727,67.18,79.91,1
"1293",365,3728,65.8,75.05,1
"1294",365,3729,66.32,76.75,1
"1295",366,3733,75.23,74.89,1
"1296",366,3734,74.28,72.25,1
"1297",366,3735,71.81,72.09,1
"1298",367,3754,66.89,78.85,1
"1299",367,3755,65.78,80.88,1
"1300",367,3756,65.32,80.93,1
"1301",368,3764,85.16,79.09,1
"1302",368,3765,84.81,79.1,1
"1303",368,3766,85.05,79.19,1
"1304",369,3769,56.31,34.11,1
"1305",369,3770,54.99,34.72,1
"1306",369,3771,54.99,35.55,1
"1307",370,3773,86.11,78.26,1
"1308",370,3774,85.87,78.63,1
"1309",370,3775,85.22,78.38,1
"1310",371,3803,70.65,77.05,1
"1311",371,3804,69.34,76.98,1
"1312",371,3805,67.72,76.87,1
"1313",371,3806,68.01,77.94,1
"1314",372,3810,67.14,77.64,1
"1315",372,3811,67.74,76.73,1
"1316",372,3812,66.84,75.26,1
"1317",372,3813,65.79,74.78,1
"1318",373,3819,68.7,75.86,1
"1319",373,3820,68.74,76.81,1
"1320",373,3821,69.16,75.84,1
"1321",373,3822,69.06,76.06,1
"1322",374,3820,44.23,11.97,1
"1323",374,3821,44.82,12.09,1
"1324",374,3822,44.99,12.14,1
"1325",374,3823,44.08,12.14,1
"1326",374,3824,44.72,11.9,1
"1327",375,3825,69.66,75.93,1
"1328",375,3826,69.97,75.74,1
"1329",376,3888,73.31,79.31,1
"1330",376,3889,74.29,80.08,1
"1331",377,3893,75.31,79.68,1
"1332",377,3894,75.36,78.07,1
"1333",378,3928,46.72,9.21,1
"1334",378,3929,50.02,7.08,1
"1335",379,3991,28.16,84.8,1
"1336",379,3992,29.38,85.99,1
"1337",380,4001,26.9,94.73,1
"1338",380,4002,30.26,92.9,1
"1339",381,4093,26.19,91.79,1
"1340",381,4094,26.92,91.22,1
"1341",381,4095,26.11,91.89,1
"1342",382,4351,89.77,5.2,1
"1343",382,4352,92.27,4,1
"1344",383,4369,80.73,37.02,1
"1345",383,4370,79.91,37.87,1
"1346",384,4382,95.78,52.83,1
"1347",384,4383,94.97,53.75,1
"1348",385,4385,20.03,93.28,1
"1349",385,4386,20.3,93.7,1
"1350",386,4387,94.72,52.16,1
"1351",386,4388,93.23,52.28,1
"1352",386,4389,94.17,51.26,1
"1353",386,4390,94.3,51.08,1
"1354",386,4391,94.35,52.14,1
"1355",386,4392,94.37,51.17,1
"1356",386,4393,93.6,51.96,1
"1357",387,4395,93.01,51.24,1
"1358",387,4396,92.93,51.06,1
"1359",388,4398,92.74,50.14,1
"1360",388,4399,92.86,50.82,1
"1361",388,4400,92.71,50.88,1
"1362",388,4401,91.78,50.22,1
"1363",388,4402,92.32,50.94,1
"1364",388,4403,92.7,50.76,1
"1365",388,4404,92.16,50.93,1
"1366",388,4405,91.81,50.95,1
"1367",388,4406,91.24,50.71,1
"1368",388,4407,91.79,50.09,1
"1369",388,4408,91.6,51.01,1
"1370",388,4409,92.36,51.16,1
"1371",388,4410,92.21,50.85,1
"1372",388,4411,91.77,50.79,1
"1373",388,4412,91.93,50.41,1
"1374",388,4413,92.21,50.82,1
"1375",388,4414,91.73,51.82,1
"1376",388,4415,91.36,52.13,1
"1377",388,4416,91.73,52.78,1
"1378",388,4417,91.86,52.25,1
"1379",388,4418,91.63,51.97,1
"1380",388,4419,91.15,51.72,1
"1381",388,4420,90.83,52.16,1
"1382",388,4421,91.79,51.78,1
"1383",388,4422,91.84,52.68,1
"1384",388,4423,92.01,52.83,1
"1385",388,4424,92.76,52.86,1
"1386",388,4425,92.79,52.89,1
"1387",388,4426,93.03,53.38,1
"1388",389,4428,93.03,53.09,1
"1389",389,4429,92,51.91,1
"1390",389,4430,92.02,52.29,1
"1391",389,4431,91.22,53.73,1
"1392",389,4432,92.19,53.26,1
"1393",389,4433,92.07,53.61,1
"1394",390,4437,91.07,53.28,1
"1395",390,4438,91.69,52.88,1
"1396",390,4439,91.74,52.72,1
"1397",390,4440,91.86,53.1,1
"1398",390,4441,89.95,52.62,1
"1399",390,4442,90.91,51.26,1
"1400",390,4443,90.06,52.74,1
"1401",391,4448,93.69,55.87,1
"1402",391,4449,94.27,55.99,1
"1403",391,4450,95.85,54.62,1
"1404",392,4500,34.09,11.02,1
"1405",392,4501,35.06,9.67,1
"1406",393,4570,60.64,32.14,1
"1407",393,4571,57.05,34.34,1
"1408",394,4633,107.82,106.68,1
"1409",394,4634,103.08,105.87,1
"1410",395,4650,107.75,41.07,1
"1411",395,4651,104.18,38.07,1
"1412",396,4703,101.91,31.66,1
"1413",396,4704,102.06,32.03,1
"1414",397,4707,101.74,31.98,1
"1415",397,4708,101.16,32.7,1
"1416",398,4790,67.12,67.27,1
"1417",398,4791,67.33,68.16,1
"1418",399,4800,114.24,33.83,1
"1419",399,4801,112.78,32.14,1
"1420",400,4825,60.33,54.27,1
"1421",400,4826,60.68,54.71,1
"1422",401,4867,7.14,47.14,1
"1423",401,4868,5.24,46.01,1
"1424",402,4887,29.1,90.7,1
"1425",402,4888,30.15,94.7,1
"1426",403,4894,73.93,78.24,1
"1427",403,4895,73.82,78.61,1
"1428",403,4896,73.18,79.63,1
"1429",404,4900,72.99,79.39,1
"1430",404,4901,71.82,78.86,1
"1431",404,4902,72.97,79.25,1
"1432",404,4903,72.19,78.65,1
"1433",405,4905,72.34,77.84,1
"1434",405,4906,71.88,78.68,1
"1435",405,4907,70.96,78.1,1
"1436",406,4930,31.86,89.68,1
"1437",406,4931,32.96,90.06,1
"1438",407,4957,66.22,81.95,1
"1439",407,4958,63.02,78.68,1
"1440",408,4990,82.9,46.74,1
"1441",408,4991,80.09,45.69,1
"1442",408,4992,80.88,44.69,1
"1443",409,4995,68.24,78.81,1
"1444",409,4996,68.78,79.76,1
"1445",410,5001,68.37,80.18,1
"1446",410,5002,68.75,80,1
"1447",411,5004,67.02,80.87,1
"1448",411,5005,67.33,78.93,1
"1449",411,5006,69.09,79.32,1
"1450",411,5007,70.23,79.1,1
"1451",411,5008,70.16,78.96,1
"1452",412,5008,78.96,34.35,1
"1453",412,5009,82.72,35.84,1
"1454",413,5009,48.26,48.9,1
"1455",413,5010,50.85,47.81,1
"1456",414,5010,70.12,78.67,1
"1457",414,5011,69.84,77.76,1
"1458",414,5012,70.36,78.08,1
"1459",414,5013,70.94,79.34,1
"1460",414,5014,70.73,79.08,1
"1461",414,5015,70.93,79.12,1
"1462",415,5017,69.73,79.03,1
"1463",415,5018,69.92,78.82,1
"1464",415,5019,69.83,78.84,1
"1465",416,5019,62.04,81.65,1
"1466",416,5020,64.14,78.1,1
"1467",416,5021,67.09,76.76,1
"1468",417,5025,69.73,78.15,1
"1469",417,5026,69.7,78.26,1
"1470",418,5030,69.7,77.68,1
"1471",418,5031,68.73,77.65,1
"1472",419,5033,69.15,75.81,1
"1473",419,5034,69.91,74.73,1
"1474",420,5056,87.88,20.27,1
"1475",420,5057,85.15,23.25,1
"1476",421,5062,107.27,36.15,1
"1477",421,5063,107.14,36.02,1
"1478",421,5064,107.13,36.24,1
"1479",421,5065,107.01,36.2,1
"1480",421,5066,107.22,36.3,1
"1481",421,5067,107,36.3,1
"1482",421,5068,107.14,36.32,1
"1483",421,5069,106.98,36.16,1
"1484",421,5070,107.05,36.65,1
"1485",421,5071,107.24,36.32,1
"1486",421,5072,107.29,36.26,1
"1487",421,5073,107.14,36.21,1
"1488",421,5074,107.28,36.28,1
"1489",421,5075,107.09,36.28,1
"1490",421,5076,107.24,36.34,1
"1491",421,5077,107.26,36.69,1
"1492",421,5078,107.33,36.82,1
"1493",422,5064,67,74.21,1
"1494",422,5065,66.73,74.95,1
"1495",423,5072,87.58,44.89,1
"1496",423,5073,86.85,44.65,1
"1497",423,5074,86.12,44.78,1
"1498",423,5075,85.8,44.18,1
"1499",423,5076,85.76,44.68,1
"1500",423,5077,85.8,44.82,1
"1501",423,5078,85.24,44.94,1
"1502",423,5079,85.65,45.02,1
"1503",423,5080,85.15,44.12,1
"1504",424,5082,85.89,43.66,1
"1505",424,5083,85.94,43.8,1
"1506",425,5087,87.09,43.82,1
"1507",425,5088,88.22,43.75,1
"1508",425,5089,88.69,42.92,1
"1509",426,5091,88.71,42.8,1
"1510",426,5092,89.14,41.91,1
"1511",426,5093,87.89,44.32,1
"1512",426,5094,87.61,43,1
"1513",426,5095,88.2,42.69,1
"1514",426,5096,88.18,42.37,1
"1515",427,5098,63.72,55.12,1
"1516",427,5099,66.18,57.28,1
"1517",428,5103,88.9,47.67,1
"1518",428,5104,88.71,43.13,1
"1519",428,5105,89.22,42.99,1
"1520",428,5106,89.92,43.25,1
"1521",429,5110,88.81,45.33,1
"1522",429,5111,88.27,44.76,1
"1523",430,5114,89.71,42.81,1
"1524",430,5115,89.13,43.25,1
"1525",430,5116,89.13,44.22,1
"1526",430,5117,88.09,44.18,1
"1527",430,5118,87.79,42.73,1
"1528",431,5133,96.69,52.78,1
"1529",431,5134,96.94,51.66,1
"1530",431,5135,95.34,50,1
"1531",431,5136,96.81,49.33,1
"1532",432,5138,96.85,46.84,1
"1533",432,5139,95.91,48.27,1
"1534",432,5140,95.3,51.72,1
"1535",433,5144,92.98,43.41,1
"1536",433,5145,94.21,41.34,1
"1537",433,5146,94.77,40.86,1
"1538",433,5147,95.01,41.37,1
"1539",434,5149,93,41.86,1
"1540",434,5150,95.81,44.78,1
"1541",434,5151,93.23,40.94,1
"1542",435,5150,12.79,84.11,1
"1543",435,5151,13.82,80.11,1
"1544",436,5156,27.78,88.24,1
"1545",436,5157,27.95,88.7,1
"1546",437,5160,27.71,92.01,1
"1547",437,5161,27.92,92.33,1
"1548",437,5162,27.72,92.18,1
"1549",437,5163,27.7,91.87,1
"1550",438,5175,27.89,90.78,1
"1551",438,5176,26.99,90.7,1
"1552",438,5177,28.59,90.81,1
"1553",439,5180,29.83,91.38,1
"1554",439,5181,29.1,90.77,1
"1555",439,5182,29.74,90.19,1
"1556",439,5183,29.78,91.3,1
